cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,state,tipping,vpi,winstate_inc,winstate_chal,winstate_3rd,voteshare_inc,voteshare_chal,voteshare_3rd,voteshare_other,voteshare_inc_hi,voteshare_chal_hi,voteshare_3rd_hi,voteshare_other_hi,voteshare_inc_lo,voteshare_chal_lo,voteshare_3rd_lo,voteshare_other_lo,margin,margin_hi,margin_lo,win_EC_if_win_state_inc,win_EC_if_win_state_chal,win_state_if_win_EC_inc,win_state_if_win_EC_chal,state_turnout,state_turnout_hi,state_turnout_lo,timestamp,simulations
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Virginia,.0162375,.5441018,.082475,.917525,,44.23198,54.73417,,1.033848,49.04153,59.54153,,1.600815,39.43489,49.93705,,.5292435,-10.50219,-.9107246,-20.09965,.9757502,.7719681,.2807921,.9972545,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Vermont,.00025,.1058309,.00845,.99155,,31.45614,65.84613,,2.697728,39.64978,73.89219,,4.234154,23.45042,57.62418,,1.350071,-34.38999,-18.07211,-50.41801,.7189349,.7139075,.0211968,.9966561,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Utah,.000625,.0721597,.9502,.0498,,57.01122,39.67546,,3.31332,63.7121,46.3229,,5.21721,50.36033,33.06643,,1.648921,17.33576,30.45088,4.211473,.300542,.9789157,.9964236,.0686378,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Texas,.0099,.1483545,.7078,.2922,,51.7099,47.28004,,1.010054,57.05115,52.63245,,1.5635,46.37226,41.94414,,.5173103,4.429858,15.08703,-6.238956,.4045987,.99923,.9992149,.4110876,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Tennessee,.0003625,.0191955,.949125,.050875,,57.70339,41.19651,,1.100095,63.98338,47.48774,,1.704793,51.39341,34.89246,,.5624311,16.50688,29.05504,3.925596,.3011194,.9832924,.9972087,.0704329,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",South Dakota,.0002,.0745861,.962025,.037975,,59.79397,38.7221,,1.483932,67.03688,46.06624,,2.308959,52.45393,31.49407,,.753706,21.07188,35.54093,6.382919,.2967698,.9697169,.9961619,.0518479,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",South Carolina,.0007875,.0506231,.869725,.130275,,54.01944,45.09026,,.8902984,59.11427,50.17964,,1.375977,48.91542,39.98174,,.4571399,8.929186,19.12166,-1.262209,.3289258,.9959701,.9981682,.1826822,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Rhode Island,.0003625,.1101307,.0202,.9798,,37.75382,60.81234,,1.433846,44.66898,67.66055,,2.23004,30.90985,53.86013,,.7288394,-23.05852,-9.210239,-36.71206,.9430693,.7237191,.0664689,.9983808,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Pennsylvania,.210125,4.765666,.264875,.735125,,47.28755,51.98963,,.7228257,52.20669,56.89177,,1.114018,42.38322,47.0705,,.3726748,-4.702078,5.109098,-14.47422,.9079754,.9338208,.8391486,.9665259,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Oregon,.007175,.4827279,.093875,.906125,,41.74769,55.86686,,2.385452,48.62896,62.67989,,3.737423,34.96271,48.96515,,1.197586,-14.11916,-.4184914,-27.60464,.783755,.7616499,.2567167,.9717001,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Oklahoma,.000025,.0025648,.993225,.006775,,63.40537,35.40522,,1.189412,69.69438,41.71633,,1.845187,57.06815,29.11066,,.6070829,28.00015,40.52992,15.37045,.2884039,.9778598,.9994766,.0093277,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Ohio,.02865,.7164057,.5496,.4504,,49.99189,48.94365,,1.064465,55.34357,54.26876,,1.648847,44.65662,43.59165,,.5445881,1.048239,11.74366,-9.596504,.5187864,.9965586,.9948534,.6319606,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",North Dakota,.0000625,.0271068,.985875,.014125,,60.98782,36.34152,,2.670663,67.64939,43.03102,,4.191026,54.25317,29.71705,,1.336888,24.64629,37.86428,11.33249,.2905794,.9911504,.9995639,.0197114,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",North Carolina,.0399875,1.137801,.50635,.49365,,49.67803,49.55935,,.7626227,54.81639,54.72589,,1.176206,44.502,44.41917,,.3927889,.1186877,10.37838,-10.22494,.5513973,.9843006,.97418,.6841253,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",New York,.0010625,.0194361,.004875,.995125,,37.09225,61.80357,,1.104176,42.53795,67.26918,,1.711208,31.64849,56.3479,,.5644737,-24.71132,-13.83387,-35.60369,.9076923,.7132772,.0154396,.9993664,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",New Mexico,.0090875,1.574993,.100075,.899925,,43.16338,55.01263,,1.823985,49.09326,60.91648,,2.846459,37.28083,49.04031,,.9218411,-11.84925,.0017719,-23.61578,.9190607,.7806484,.3209177,.9891235,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",New Jersey,.00775,.2814703,.0469,.9531,,40.73781,58.37947,,.882719,47.30721,64.88278,,1.364112,34.23305,51.82124,,.4533252,-17.64166,-4.520298,-30.64285,.8086354,.7358357,.1323273,.987434,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",New Hampshire,.012925,2.385606,.2845,.7155,,46.30161,52.65225,,1.046142,53.58284,59.87371,,1.6201,39.07804,45.35117,,.5354066,-6.350642,8.22348,-20.79905,.7552724,.8961915,.7497383,.9028159,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Nevada,.02845,3.312263,.2342,.7658,,46.04678,52.21989,,1.733329,51.61763,57.75484,,2.702969,40.50112,46.62528,,.8771197,-6.17312,4.952271,-17.20705,.8719044,.8892661,.7124913,.9588173,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Nebraska,.0000375,.0061251,.9848,.0152,,59.00157,39.2124,,1.786033,64.56035,44.73491,,2.788912,53.45784,33.67659,,.9013293,19.78917,30.8446,8.737358,.2909728,.9967105,.9998255,.0213305,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",NE-3,0,0,.9997,.0003,,72.62597,25.04437,,2.329661,78.96236,31.40257,,3.648687,66.1925,18.82119,,1.17027,47.5816,60.05885,34.86444,.286686,1,1,.0004224,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",NE-2,.0069125,3.290978,.460975,.539025,,48.89947,49.77403,,1.326504,54.77934,55.57517,,2.061136,43.08417,43.88789,,.6754405,-.8745621,10.84318,-12.48626,.5785563,.9602987,.9305652,.7287927,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",NE-1,.0000875,.0434811,.943475,.056525,,56.39787,41.86092,,1.741213,62.25359,47.66466,,2.715444,50.57402,36.01959,,.8810121,14.53695,26.20759,2.940092,.3033202,.9911544,.9985171,.0788807,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Montana,.0009625,.2604525,.879275,.120725,,55.28839,42.70248,,2.009121,62.26501,49.65364,,3.139766,48.31726,35.73112,,1.012978,12.58591,26.4599,-1.301163,.3229365,.977428,.9907537,.1661387,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Missouri,.0010875,.0550517,.869375,.130625,,54.37747,44.18357,,1.438953,60.23349,50.04033,,2.238077,48.51953,38.33767,,.7313756,10.1939,21.87896,-1.480154,.3287419,.9936842,.9972087,.1827525,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Mississippi,.0020125,.2337174,.871825,.128175,,55.57529,43.63007,,.7946439,62.33662,50.43674,,1.226307,48.76912,36.85993,,.40895,11.94523,25.4723,-1.644524,.321108,.9477277,.9767969,.1710313,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Minnesota,.0853875,3.976381,.281075,.718925,,46.95565,51.60799,,1.436359,52.29821,56.94988,,2.233995,41.64379,46.27737,,.7300876,-4.652333,5.99827,-15.24433,.811794,.9158466,.7961444,.9270327,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Michigan,.07835,2.208226,.192675,.807325,,45.98727,52.88858,,1.124154,51.18764,58.06578,,1.742611,40.80173,47.69344,,.5744708,-6.901314,3.483194,-17.24456,.9591281,.8701886,.6448011,.9891235,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Massachusetts,.0003375,.01415,.00625,.99375,,34.3329,63.91524,,1.75186,41.17118,70.69658,,2.732291,27.56502,57.0656,,.8862672,-29.58233,-15.99776,-43.07054,.836,.7136855,.018231,.9985569,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Maryland,.0003875,.0206902,.0027,.9973,,35.77932,62.8574,,1.363282,41.11646,68.15198,,2.119011,30.49392,57.47169,,.6937515,-27.07809,-16.39679,-37.65633,.7777778,.7115712,.0073273,.9991552,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Maine,.0030375,.5722538,.22845,.77155,,45.17188,53.27488,,1.553244,52.3204,60.41586,,2.419157,38.05333,46.11462,,.7866551,-8.102999,6.167496,-22.35352,.7506019,.8471583,.5983077,.9202746,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",ME-2,.00345,1.371021,.638075,.361925,,51.0876,47.18098,,1.731421,58.44699,54.5729,,2.699951,43.72847,39.83881,,.8761781,3.906616,18.55447,-10.82822,.4268307,.9587622,.9502791,.4885604,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",ME-1,.0002375,.0819249,.0587,.9413,,39.83004,58.77759,,1.392369,47.46023,66.3503,,2.164768,32.24658,51.15159,,.7082236,-18.94755,-3.726387,-34.05178,.8424191,.7447413,.1725401,.9870116,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Louisiana,.0013875,.0977549,.919925,.080075,,57.60123,41.58524,,.8135275,64.76363,48.80683,,1.255828,50.39927,34.43278,,.4184692,16.01599,30.30875,1.624729,.3077968,.956291,.9879623,.1078141,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Kentucky,.0002375,.0181462,.9741,.0259,,59.44907,39.36682,,1.184108,65.76489,45.74511,,1.836846,53.06934,33.05254,,.6044352,20.08225,32.71058,7.342955,.2939637,.9903475,.9991277,.036114,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Kansas,.000125,.0150146,.93955,.06045,,56.05101,42.15478,,1.794215,61.75788,47.87383,,2.799327,50.31199,36.44921,,.9071633,13.89623,25.27423,2.470169,.3049864,.9991729,.9998255,.0850405,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Iowa,.002525,.2302558,.683225,.316775,,51.50172,47.12524,,1.373049,57.46331,53.03883,,2.134371,45.60803,41.18112,,.6986116,4.376482,16.24676,-7.419161,.4186761,.9981849,.998081,.4451953,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Indiana,.00015,.0072532,.947375,.052625,,56.31293,42.30441,,1.382653,61.79132,47.81577,,2.14948,50.81205,36.79564,,.7033899,14.00852,24.96018,3.036001,.3024673,.9990499,.9998255,.0740232,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Illinois,.000875,.0222734,.00805,.99195,,38.96029,59.51259,,1.527122,44.18479,64.6821,,2.37711,33.81532,54.28754,,.7751265,-20.5523,-10.12855,-30.85082,.984472,.7158879,.0276518,.999824,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Idaho,0,0,.993075,.006925,,62.77532,34.12629,,3.09839,69.4279,40.77897,,4.873672,56.05288,27.54927,,1.544802,28.64903,41.7138,15.44433,.2884475,.9783394,.9994766,.0095389,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Hawaii,.0007125,.2297876,.015675,.984325,,32.71091,65.46515,,1.823936,41.49315,74.03802,,2.846381,24.16805,56.66815,,.9218169,-32.75424,-15.24451,-49.82822,.6395534,.7158967,.0349791,.9921507,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Georgia,.01415,.4681535,.65785,.34215,,51.01892,48.14348,,.8375988,55.69788,52.77361,,1.293507,46.39252,43.47512,,.4305986,2.875441,12.21583,-6.364237,.4318994,.9926932,.9913643,.4782119,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Florida,.2408625,3.364599,.34765,.65235,,48.00782,51.19944,,.7927473,53.39407,56.55491,,1.223338,42.66499,45.84221,,.4079936,-3.191616,7.517017,-13.87316,.7739825,.9725224,.9388521,.8932418,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",District of Columbia,0,0,0,1,,5.820593,90.66315,,3.516254,8.576059,93.87581,,5.541688,3.194085,87.20372,,1.746949,-84.84256,-78.97224,-90.38428,,.71025,0,1,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Delaware,.00005,.0146146,.0026,.9974,,37.96597,60.87775,,1.15628,42.86821,65.714,,1.793117,33.12821,55.94892,,.5905364,-22.91179,-13.11171,-32.55478,.9711539,.7120513,.0088102,.9999296,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Connecticut,.001275,.110226,.025875,.974125,,40.22977,58.84798,,.9222395,46.23524,64.72142,,1.425991,34.36031,52.81921,,.4732072,-18.61821,-6.602585,-30.35709,.9507247,.7278583,.0858339,.9982753,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Colorado,.0213125,1.036274,.15505,.84495,,44.47124,53.66954,,1.859224,50.31934,59.46046,,2.902233,38.7059,47.81767,,.939206,-9.198303,2.438925,-20.68016,.8942277,.821735,.4837753,.9775783,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",California,.0016125,.0159243,.003925,.996075,,34.54263,63.5848,,1.87257,40.55033,69.52245,,2.923375,28.62252,57.49495,,.9457799,-29.04217,-16.97351,-40.88433,.7898089,.7122456,.0108165,.9988737,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Arkansas,.0003375,.0421236,.926775,.073225,,56.63918,41.7408,,1.620028,63.09875,48.22771,,2.523813,50.16096,35.28073,,.8211269,14.89839,27.75476,1.974911,.3083273,.9883919,.9970342,.1019007,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Arizona,.0482,2.431677,.444375,.555625,,48.72189,49.98843,,1.289679,54.79236,56.06638,,2.003124,42.65527,43.9087,,.6570927,-1.266548,10.85766,-13.4058,.5878481,.9529809,.9114619,.7455121,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Alaska,.0015875,.7021317,.809075,.190925,,53.69407,44.07259,,2.233334,60.79726,51.24223,,3.495357,46.49964,36.9631,,1.123057,9.621478,23.76153,-4.629814,.3471557,.9698834,.9800244,.260718,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/11/2020,Trump,Biden,"",Alabama,.00035,.0232885,.97925,.02075,,59.96432,39.2495,,.7861742,66.0237,45.30809,,1.213051,53.90504,33.17759,,.4046783,20.71482,32.85896,8.604446,.2921368,.9746988,.9981682,.0284759,,,,19:08:03 11 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Wyoming,.0000375,.0181547,.998075,.001925,,68.52776,28.05293,,3.419302,75.39327,34.92834,,5.347442,61.52348,21.37214,,1.714353,40.47483,53.86483,26.78407,.2843975,.9480519,.9996478,.0025601,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Wisconsin,.1064875,4.964556,.2763,.7237,,46.96352,52.00048,,1.035998,52.5456,57.53449,,1.592289,41.44569,46.46834,,.5357042,-5.036959,6.084139,-16.05176,.8542345,.931187,.8312203,.945327,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",West Virginia,.0001,.0213809,.990625,.009375,,65.92885,32.21972,,1.851426,73.63161,40.06355,,2.868875,58.0619,24.58862,,.9440444,33.70913,48.98206,18.0555,.2864353,.9786667,.9992957,.0128704,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Washington,.0011375,.0447542,.0146,.9854,,36.94953,60.78117,,2.2693,43.35561,67.17152,,3.526955,30.62694,54.35376,,1.15095,-23.83164,-11.08078,-36.49718,.8099315,.7206464,.0416447,.9961424,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Virginia,.0164125,.5523151,.08295,.91705,,44.22033,54.73492,,1.044748,49.07095,59.55042,,1.605917,39.4287,49.87321,,.5401271,-10.51459,-.8623581,-20.11888,.9758891,.7753394,.2850854,.9974049,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Vermont,.0001375,.0615989,.008525,.991475,,31.37195,65.9032,,2.724851,39.55478,73.9819,,4.246394,23.33542,57.67986,,1.374981,-34.53125,-18.21453,-50.55787,.7243402,.7166343,.0217468,.9967035,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Utah,.0004875,.0583865,.950375,.049625,,57.05556,39.60347,,3.340971,63.73838,46.28373,,5.223092,50.3584,32.98615,,1.676168,17.45209,30.5953,4.199068,.2972248,.9702771,.9948054,.0675434,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Texas,.0095125,.1423961,.707925,.292075,,51.74566,47.23564,,1.018698,57.10251,52.59898,,1.565348,46.39141,41.87299,,.526956,4.510026,15.20683,-6.203295,.4005721,.9987161,.9986793,.4091882,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Tennessee,.0006375,.0349356,.943125,.056875,,57.6567,41.23232,,1.110989,63.96899,47.67616,,1.709233,51.19708,34.93907,,.5735707,16.42438,29.00376,3.523746,.3003314,.9876923,.9975348,.0788006,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",South Dakota,.0002875,.1042213,.959175,.040825,,59.72815,38.77438,,1.497472,67.0007,46.18534,,2.31359,52.31139,31.51061,,.7677038,20.95377,35.46859,6.171618,.2952537,.9816289,.9973587,.056216,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",South Carolina,.0007625,.0504571,.86655,.13345,,53.98724,45.11798,,.8947822,59.11864,50.30231,,1.372611,48.79622,39.97686,,.4641685,8.869255,19.15269,-1.492559,.3269863,.995504,.997887,.1863581,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Rhode Island,.0003875,.1155414,.022725,.977275,,37.75798,60.79438,,1.447646,44.75121,67.67628,,2.235469,30.92463,53.7923,,.742783,-23.0364,-9.018305,-36.71721,.9482948,.7282495,.0758936,.9983518,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Pennsylvania,.2351125,5.33043,.2703,.7297,,47.2916,51.95641,,.7519907,52.25826,56.88124,,1.150796,42.36497,46.99846,,.3914974,-4.664809,5.239347,-14.51245,.9020533,.9422708,.8586899,.9645099,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Oregon,.0069375,.4686939,.09235,.90765,,41.72209,55.86718,,2.410738,48.57527,62.59212,,3.749977,34.99184,49.01934,,1.220684,-14.14509,-.5687637,-27.54447,.7883053,.7641988,.2563832,.9729967,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Oklahoma,.0001375,.0134877,.99175,.00825,,63.36205,35.43941,,1.198537,69.74721,41.90095,,1.845831,56.90864,29.05649,,.6176915,27.92264,40.697,15.0328,.2861104,.9757576,.9992957,.0112923,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Ohio,.02695,.6772282,.5483,.4517,,49.95747,48.96573,,1.076791,55.29527,54.31355,,1.655874,44.60014,43.63614,,.5563158,.9917417,11.64737,-9.690645,.5151833,.9966792,.9948054,.6315272,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",North Dakota,.0000125,.0047755,.98435,.01565,,60.95253,36.3456,,2.701878,67.70106,43.19754,,4.210088,54.10835,29.63322,,1.363713,24.60693,38.00119,10.96692,.2882613,.9872205,.9992957,.0216728,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",North Carolina,.0426375,1.211046,.48995,.51005,,49.49665,49.71948,,.7838666,54.65301,54.92101,,1.200255,44.30202,44.57611,,.4077349,-.2228219,10.05829,-10.62597,.5600572,.9807372,.9663673,.7017009,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",New York,.00115,.0208054,.00495,.99505,,37.10867,61.77739,,1.113933,42.67261,67.27499,,1.713825,31.62871,56.20228,,.5750548,-24.66872,-13.56421,-35.62001,.8737374,.7157932,.0152316,.9991233,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",New Mexico,.010675,1.854589,.103025,.896975,,43.19574,54.95996,,1.844298,49.16742,60.88886,,2.857684,37.27765,48.97243,,.9405081,-11.76422,.1750126,-23.56378,.9218636,.7860308,.3344779,.9890233,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",New Jersey,.0087625,.316906,.0494,.9506,,40.77735,58.3312,,.8914514,47.40129,64.91461,,1.367436,34.2008,51.68737,,.4624767,-17.55386,-4.276491,-30.70252,.8066801,.7398748,.1403416,.9866036,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",New Hampshire,.0136875,2.554628,.28395,.71605,,46.26348,52.67365,,1.06287,53.60477,59.96383,,1.63416,38.99487,45.3582,,.5492841,-6.410164,8.245819,-20.96639,.7527734,.8988199,.7527734,.9028231,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Nevada,.0312875,3.633741,.24085,.75915,,46.08928,52.15948,,1.751243,51.69418,57.73078,,2.711659,40.53444,46.57491,,.8943032,-6.070197,5.100773,-17.15304,.8582105,.8948824,.7279451,.9529721,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Nebraska,0,0,.983325,.016675,,58.97741,39.21654,,1.80605,64.57805,44.83702,,2.798719,53.34917,33.63782,,.9209481,19.76086,30.88584,8.556463,.2887652,1,1,.0233912,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",NE-3,0,0,.999475,.000525,,72.61348,25.03666,,2.34986,78.98387,31.54611,,3.653914,66.03792,18.72836,,1.190701,47.57682,60.16165,34.58089,.2840741,.952381,.999912,.0007014,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",NE-2,.005825,2.770786,.45995,.54005,,48.88148,49.77274,,1.345776,54.78358,55.63581,,2.075911,43.04345,43.86865,,.6916844,-.8912561,10.86427,-12.55886,.5769649,.9637997,.9345835,.7301421,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",NE-1,.00005,.0244964,.940775,.059225,,56.3555,41.88236,,1.762137,62.18798,47.72088,,2.728755,50.49998,36.04852,,.8997164,14.47314,26.08636,2.831203,.3015067,.9949346,.9989434,.0826583,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Montana,.0008625,.2424316,.877625,.122375,,55.28461,42.68972,,2.025662,62.2979,49.72005,,3.142907,48.29437,35.71596,,1.030463,12.59489,26.5204,-1.382795,.3204957,.9779367,.9905793,.1678766,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Missouri,.0011375,.0571739,.8666,.1334,,54.33831,44.20544,,1.456252,60.20974,50.14471,,2.248958,48.4278,38.34808,,.7470887,10.13287,21.78588,-1.680264,.3268521,.9947526,.9975348,.1861476,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Mississippi,.0019375,.2268466,.8699,.1301,,55.53286,43.6663,,.8008345,62.30124,50.56018,,1.226604,48.64547,36.90549,,.4163818,11.86656,25.38138,-1.912548,.31814,.9431207,.9746434,.1721199,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Minnesota,.073025,3.393989,.240425,.759575,,46.35293,52.10969,,1.53738,51.70655,57.45254,,2.376161,41.00745,46.78142,,.7876456,-5.756755,4.885946,-16.40873,.8587917,.8951058,.7271526,.9537436,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Michigan,.081625,2.305469,.19565,.80435,,45.96467,52.89985,,1.135482,51.22375,58.10668,,1.747433,40.74462,47.63874,,.5859127,-6.935183,3.563671,-17.35905,.9630718,.8775098,.6635851,.9901105,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Massachusetts,.0002625,.0112292,.006725,.993275,,34.33845,63.89102,,1.770527,41.25291,70.69398,,2.741906,27.55733,56.95601,,.9038847,-29.55257,-15.74673,-43.14004,.8513011,.7166948,.020162,.9985972,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Maryland,.000325,.0169633,.002575,.997425,,35.78592,62.83957,,1.374511,41.19985,68.24275,,2.120884,30.39547,57.42471,,.7061118,-27.05365,-16.23486,-37.80222,.8058252,.7142141,.0073076,.9992986,,,,23:50:02 10 Aug 2020,40000
2020,President,polls-plus,8/10/2020,Trump,Biden,"",Maine,.0032125,.6064814,.21465,.78535,,44.98151,53.55204,,1.466449,52.13936,60.70757,,2.265866,37.79855,46.39647,,.7525682,-8.57052,5.735275,-22.8814,.7671791,.8446871,.5799437,.9305629,,,,23:50:02 10 Aug 2020,40000
