"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
1996,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen",FALSE,"KATHY KARPAN","DEMOCRAT",FALSE,"total",89103,211077,FALSE,"20210114","DEMOCRAT"
1996,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen",FALSE,"W. DAVID HERBERT","LIBERTARIAN",FALSE,"total",5289,211077,FALSE,"20210114","LIBERTARIAN"
1998,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",864,1293405,FALSE,"20210114","OTHER"
1998,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"RICHARD C. SHELBY","REPUBLICAN",FALSE,"total",817973,1293405,FALSE,"20210114","REPUBLICAN"
1998,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"CLAYTON SUDDITH","DEMOCRAT",FALSE,"total",474568,1293405,FALSE,"20210114","DEMOCRAT"
1998,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"FRANK H. MURKOWSKI","REPUBLICAN",FALSE,"total",165227,221807,FALSE,"20210114","REPUBLICAN"
1998,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"SCOTT A. KOHLHAAS","LIBERTARIAN",FALSE,"total",5046,221807,FALSE,"20210114","LIBERTARIAN"
1998,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"JOSEPH A. ""JOE"" SONNEMAN","DEMOCRAT",FALSE,"total",43743,221807,FALSE,"20210114","DEMOCRAT"
1998,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"JEFFREY GOTTLIEB","GREEN",FALSE,"total",7126,221807,FALSE,"20210114","OTHER"
1998,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",665,221807,FALSE,"20210114","OTHER"
1998,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",187,1013280,FALSE,"20210114","OTHER"
1998,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"ED RANGER","DEMOCRAT",FALSE,"total",275224,1013280,FALSE,"20210114","DEMOCRAT"
1998,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"JOHN MCCAIN","REPUBLICAN",FALSE,"total",696577,1013280,FALSE,"20210114","REPUBLICAN"
1998,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"BOB PARK","REFORM",FALSE,"total",18288,1013280,FALSE,"20210114","OTHER"
1998,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"JOHN C. ZAJAC","LIBERTARIAN",FALSE,"total",23004,1013280,FALSE,"20210114","LIBERTARIAN"
1998,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",187,700831,FALSE,"20210114","OTHER"
1998,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"CHARLEY E. HEFFLEY","REFORM",FALSE,"total",18896,700831,FALSE,"20210114","OTHER"
1998,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"FAY BOOZMAN","REPUBLICAN",FALSE,"total",295870,700831,FALSE,"20210114","REPUBLICAN"
1998,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"BLANCHE LAMBERT LINCOLN","DEMOCRAT",FALSE,"total",385878,700831,FALSE,"20210114","DEMOCRAT"
1998,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"MATT FONG","REPUBLICAN",FALSE,"total",3575078,8311905,FALSE,"20210114","REPUBLICAN"
1998,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"BARBARA BOXER","DEMOCRAT",FALSE,"total",4410056,8311905,FALSE,"20210114","DEMOCRAT"
1998,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"TIMOTHY R. ERICH","REFORM",FALSE,"total",82918,8311905,FALSE,"20210114","OTHER"
1998,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"H. JOSEPH PERRIN, SR.","AMERICAN INDEPENDENT",FALSE,"total",54699,8311905,FALSE,"20210114","OTHER"
1998,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"OPHIE C. BELTRAN","PEACE AND FREEDOM",FALSE,"total",48685,8311905,FALSE,"20210114","OTHER"
1998,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"TED BROWN","LIBERTARIAN",FALSE,"total",93926,8311905,FALSE,"20210114","LIBERTARIAN"
1998,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"BRIAN M. REES","NATURAL LAW",FALSE,"total",46543,8311905,FALSE,"20210114","OTHER"
1998,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"GARY SWING","U.S. PACIFIST",FALSE,"total",1981,1327235,FALSE,"20210114","OTHER"
1998,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"DAVID S. SEGAL","LIBERTARIAN",FALSE,"total",14024,1327235,FALSE,"20210114","LIBERTARIAN"
1998,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"BEN NIGHTHORSE CAMPBELL","REPUBLICAN",FALSE,"total",829370,1327235,FALSE,"20210114","REPUBLICAN"
1998,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"DOTTIE LAMM","DEMOCRAT",FALSE,"total",464754,1327235,FALSE,"20210114","DEMOCRAT"
1998,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"KEVIN SWANSON","AMERICAN CONSTITUTION",FALSE,"total",9775,1327235,FALSE,"20210114","OTHER"
1998,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"JOHN HECKMAN","CONCERNS OF PEOPLE",FALSE,"total",3230,1327235,FALSE,"20210114","OTHER"
1998,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"JEFFREY PECKMAN","NATURAL LAW",FALSE,"total",4101,1327235,FALSE,"20210114","OTHER"
1998,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"LOIS A. GRASSO","TERM LIMITS",FALSE,"total",6517,964457,FALSE,"20210114","OTHER"
1998,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"GARY FRANKS","REPUBLICAN",FALSE,"total",312177,964457,FALSE,"20210114","REPUBLICAN"
1998,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"CHRISTOPHER J. DODD","DEMOCRAT",FALSE,"total",628306,964457,FALSE,"20210114","DEMOCRAT"
1998,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"WILDEY J. MOORE","LIBERTARIAN",FALSE,"total",5196,964457,FALSE,"20210114","LIBERTARIAN"
1998,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"WILLIAM KOZAK","CONCERNED CITIZENS",FALSE,"total",12261,964457,FALSE,"20210114","OTHER"
1998,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"BOB GRAHAM","DEMOCRAT",FALSE,"total",2436407,3900162,FALSE,"20210114","DEMOCRAT"
1998,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"CHARLIE CRIST","REPUBLICAN",FALSE,"total",1463755,3900162,FALSE,"20210114","REPUBLICAN"
1998,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"BERTIL ARMIN LOFTMAN","LIBERTARIAN",FALSE,"total",43467,1753953,FALSE,"20210114","LIBERTARIAN"
1998,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"MICHAEL J. COLES","DEMOCRAT",FALSE,"total",791904,1753953,FALSE,"20210114","DEMOCRAT"
1998,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",42,1753953,FALSE,"20210114","OTHER"
1998,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"PAUL COVERDELL","REPUBLICAN",FALSE,"total",918540,1753953,FALSE,"20210114","REPUBLICAN"
1998,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"LLOYD (JEFF) MALLAN","LIBERTARIAN",FALSE,"total",11908,398124,FALSE,"20210114","LIBERTARIAN"
1998,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"DANIEL K. INOUYE","DEMOCRAT",FALSE,"total",315252,398124,FALSE,"20210114","DEMOCRAT"
1998,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"CRYSTAL YOUNG","REPUBLICAN",FALSE,"total",70964,398124,FALSE,"20210114","REPUBLICAN"
1998,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"MIKE CRAPO","REPUBLICAN",FALSE,"total",262966,378174,FALSE,"20210114","REPUBLICAN"
1998,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"BILL MAUK","DEMOCRAT",FALSE,"total",107375,378174,FALSE,"20210114","DEMOCRAT"
1998,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"GEORGE J. MANSFELD","NATURAL LAW",FALSE,"total",7833,378174,FALSE,"20210114","OTHER"
1998,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"DON A. TORGERSEN","REFORM",FALSE,"total",74704,3394521,FALSE,"20210114","OTHER"
1998,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"RAYMOND W. STALKER","U.S. TAXPAYERS",FALSE,"total",280,3394521,FALSE,"20210114","OTHER"
1998,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"PETER G. FITZGERALD","REPUBLICAN",FALSE,"total",1709041,3394521,FALSE,"20210114","REPUBLICAN"
1998,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"CAROL MOSELEY-BRAUN","DEMOCRAT",FALSE,"total",1610496,3394521,FALSE,"20210114","DEMOCRAT"
1998,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"EVAN BAYH","DEMOCRAT",FALSE,"total",1012244,1588617,FALSE,"20210114","DEMOCRAT"
1998,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"PAUL HELMKE","REPUBLICAN",FALSE,"total",552732,1588617,FALSE,"20210114","REPUBLICAN"
1998,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"REBECCA SINK-BURRIS","LIBERTARIAN",FALSE,"total",23641,1588617,FALSE,"20210114","LIBERTARIAN"
1998,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"MARGARET TROWE","SOCIALIST WORKERS",FALSE,"total",2542,947907,FALSE,"20210114","OTHER"
1998,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"SUSAN MARCUS","NATURAL LAW",FALSE,"total",7561,947907,FALSE,"20210114","OTHER"
1998,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"BLANK VOTE/SCATTERING","",FALSE,"total",275,947907,FALSE,"20210114","OTHER"
1998,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"CHARLES E. GRASSLEY","REPUBLICAN",FALSE,"total",648480,947907,FALSE,"20210114","REPUBLICAN"
1998,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"DAVID OSTERBERG","DEMOCRAT",FALSE,"total",289049,947907,FALSE,"20210114","DEMOCRAT"
1998,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"SAM BROWNBACK","REPUBLICAN",FALSE,"total",474639,727236,FALSE,"20210114","REPUBLICAN"
1998,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"PAUL FELECIANO, JR.","DEMOCRAT",FALSE,"total",229718,727236,FALSE,"20210114","DEMOCRAT"
1998,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"ALVIN BAUMAN","REFORM",FALSE,"total",11334,727236,FALSE,"20210114","OTHER"
1998,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"TOM OYLER","LIBERTARIAN",FALSE,"total",11545,727236,FALSE,"20210114","LIBERTARIAN"
1998,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"CHARLES R. ARBEGUST","REFORM",FALSE,"total",12546,1145414,FALSE,"20210114","OTHER"
1998,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"SCOTTY BAESLER","DEMOCRAT",FALSE,"total",563051,1145414,FALSE,"20210114","DEMOCRAT"
1998,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"JIM BUNNING","REPUBLICAN",FALSE,"total",569817,1145414,FALSE,"20210114","REPUBLICAN"
1998,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen",FALSE,"SAM HOUSTON MELTON, JR.","DEMOCRAT",FALSE,"total",9893,969165,FALSE,"20210114","DEMOCRAT"
1998,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen",FALSE,"JEFFREY H. DIKET","OTHER",FALSE,"total",3227,969165,FALSE,"20210114","OTHER"
1998,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen",FALSE,"L. D. ""NOTA"" KNOX, SR.","OTHER",FALSE,"total",6366,969165,FALSE,"20210114","OTHER"
1998,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen",FALSE,"MARTIN A. ROSENTHAL","OTHER",FALSE,"total",2394,969165,FALSE,"20210114","OTHER"
1998,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen",FALSE,"JOHN B. BREAUX","DEMOCRAT",FALSE,"total",620502,969165,FALSE,"20210114","DEMOCRAT"
1998,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen",FALSE,"RAYMOND BROWN","OTHER",FALSE,"total",12203,969165,FALSE,"20210114","OTHER"
1998,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen",FALSE,"""JIM"" DONELON","REPUBLICAN",FALSE,"total",306616,969165,FALSE,"20210114","REPUBLICAN"
1998,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen",FALSE,"DARRYL PAUL WARD","REPUBLICAN",FALSE,"total",7964,969165,FALSE,"20210114","REPUBLICAN"
1998,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"BARBARA A. MIKULSKI","DEMOCRAT",FALSE,"total",1062810,1507447,FALSE,"20210114","DEMOCRAT"
1998,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"ROSS Z. PIERPONT","REPUBLICAN",FALSE,"total",444637,1507447,FALSE,"20210114","REPUBLICAN"
1998,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"TAMARA A. MILLAY","LIBERTARIAN",FALSE,"total",31876,1576857,FALSE,"20210114","LIBERTARIAN"
1998,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"JEREMIAH W. (JAY) NIXON","DEMOCRAT",FALSE,"total",690208,1576857,FALSE,"20210114","DEMOCRAT"
1998,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"CURT FRAZIER","TAXPAYERS",FALSE,"total",15368,1576857,FALSE,"20210114","OTHER"
1998,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"JAMES F. NEWPORT","REFORM",FALSE,"total",8780,1576857,FALSE,"20210114","OTHER"
1998,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"CHRISTOPHER S. BOND","REPUBLICAN",FALSE,"total",830625,1576857,FALSE,"20210114","REPUBLICAN"
1998,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"JOHN E. ENSIGN","REPUBLICAN",FALSE,"total",208220,435864,FALSE,"20210114","REPUBLICAN"
1998,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"MICHAEL E. WILLIAMS","NATURAL LAW",FALSE,"total",2781,435864,FALSE,"20210114","OTHER"
1998,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"HARRY REID","DEMOCRAT",FALSE,"total",208621,435864,FALSE,"20210114","DEMOCRAT"
1998,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"MICHAEL CLOUD","LIBERTARIAN",FALSE,"total",8129,435864,FALSE,"20210114","LIBERTARIAN"
1998,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",8113,435864,FALSE,"20210114","OTHER"
1998,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"BRIAN CHRISTESON","LIBERTARIAN",FALSE,"total",7603,314696,FALSE,"20210114","LIBERTARIAN"
1998,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"GEORGE CONDODEMETRAKY","DEMOCRAT",FALSE,"total",88883,314696,FALSE,"20210114","DEMOCRAT"
1998,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"JUDD GREGG","REPUBLICAN",FALSE,"total",213477,314696,FALSE,"20210114","REPUBLICAN"
1998,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"ROY KENDEL","INDEPENDENT",FALSE,"total",4733,314696,FALSE,"20210114","OTHER"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"ALFONSE D'AMATO","RIGHT TO LIFE",FALSE,"total",104565,4989877,FALSE,"20210114","OTHER"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"BLANK VOTE/SCATTERING","",FALSE,"total",319072,4989877,FALSE,"20210114","OTHER"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"CHARLES E. SCHUMER","INDEPENDENCE",FALSE,"total",109027,4989877,FALSE,"20210114","OTHER"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"CHARLES E. SCHUMER","DEMOCRAT",FALSE,"total",2386314,4989877,FALSE,"20210114","DEMOCRAT"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"CHARLES E. SCHUMER","LIBERAL",FALSE,"total",55724,4989877,FALSE,"20210114","OTHER"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"ALFONSE D'AMATO","REPUBLICAN",FALSE,"total",1680203,4989877,FALSE,"20210114","REPUBLICAN"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"WILLIAM P. MCMILLEN","LIBERTARIAN",FALSE,"total",8223,4989877,FALSE,"20210114","LIBERTARIAN"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"JOEL KOVEL","GREEN",FALSE,"total",14735,4989877,FALSE,"20210114","OTHER"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"ROSE ANA BERBEO","SOCIALIST WORKERS",FALSE,"total",3513,4989877,FALSE,"20210114","OTHER"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"CORINNE E. KURTZ","MARIJUANA REFORM",FALSE,"total",34281,4989877,FALSE,"20210114","OTHER"
1998,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"ALFONSE D'AMATO","CONSERVATIVE",FALSE,"total",274220,4989877,FALSE,"20210114","OTHER"
1998,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"BARBARA HOWE","LIBERTARIAN",FALSE,"total",36963,2012143,FALSE,"20210114","LIBERTARIAN"
1998,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"LAUCH FAIRCLOTH","REPUBLICAN",FALSE,"total",945943,2012143,FALSE,"20210114","REPUBLICAN"
1998,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"JOHN EDWARDS","DEMOCRAT",FALSE,"total",1029237,2012143,FALSE,"20210114","DEMOCRAT"
1998,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"HARLEY MCLAIN","REFORM",FALSE,"total",3598,213358,FALSE,"20210114","OTHER"
1998,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"DONNA NALEWAJA","REPUBLICAN",FALSE,"total",75013,213358,FALSE,"20210114","REPUBLICAN"
1998,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"BYRON L. DORGAN","DEMOCRAT",FALSE,"total",134747,213358,FALSE,"20210114","DEMOCRAT"
1998,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"GEORGE V. VOINOVICH","REPUBLICAN",FALSE,"total",1922087,3404351,FALSE,"20210114","REPUBLICAN"
1998,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",210,3404351,FALSE,"20210114","OTHER"
1998,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"MARY O. BOYLE","DEMOCRAT",FALSE,"total",1482054,3404351,FALSE,"20210114","DEMOCRAT"
1998,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"DON NICKLES","REPUBLICAN",FALSE,"total",570682,859713,FALSE,"20210114","REPUBLICAN"
1998,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"ARGUS W. YANDELL, JR.","INDEPENDENT",FALSE,"total",4617,859713,FALSE,"20210114","OTHER"
1998,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"DON E. CARROLL","DEMOCRAT",FALSE,"total",268898,859713,FALSE,"20210114","DEMOCRAT"
1998,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"MIKE MORRIS","INDEPENDENT",FALSE,"total",15516,859713,FALSE,"20210114","OTHER"
1998,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",1413,1117747,FALSE,"20210114","OTHER"
1998,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"DEAN M. BRAA","SOCIALIST",FALSE,"total",7553,1117747,FALSE,"20210114","OTHER"
1998,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"KARYN MOSKOWITZ","PACIFIC",FALSE,"total",22024,1117747,FALSE,"20210114","OTHER"
1998,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"JOHN LIM","REPUBLICAN",FALSE,"total",377739,1117747,FALSE,"20210114","REPUBLICAN"
1998,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"MICHAEL A. CAMPBELL","NATURAL LAW",FALSE,"total",8372,1117747,FALSE,"20210114","OTHER"
1998,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"JIM BREWSTER","LIBERTARIAN",FALSE,"total",18221,1117747,FALSE,"20210114","LIBERTARIAN"
1998,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"RON WYDEN","DEMOCRAT",FALSE,"total",682425,1117747,FALSE,"20210114","DEMOCRAT"
1998,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"DEAN SNYDER","CONSTITUTIONAL",FALSE,"total",68377,2957499,FALSE,"20210114","OTHER"
1998,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"BILL LLOYD","DEMOCRAT",FALSE,"total",1028839,2957499,FALSE,"20210114","DEMOCRAT"
1998,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"ARLEN SPECTER","REPUBLICAN",FALSE,"total",1814180,2957499,FALSE,"20210114","REPUBLICAN"
1998,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"JACK IANNANTUONO","LIBERTARIAN",FALSE,"total",46103,2957499,FALSE,"20210114","LIBERTARIAN"
1998,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"BOB INGLIS","REPUBLICAN",FALSE,"total",488238,1069063,FALSE,"20210114","REPUBLICAN"
1998,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"RICHARD T. QUILLIAN","LIBERTARIAN",FALSE,"total",16991,1069063,FALSE,"20210114","LIBERTARIAN"
1998,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"ERNEST F. HOLLINGS","DEMOCRAT",FALSE,"total",563377,1069063,FALSE,"20210114","DEMOCRAT"
1998,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",457,1069063,FALSE,"20210114","OTHER"
1998,"SOUTH DAKOTA","SD",46,45,37,"US SENATE","statewide","gen",FALSE,"TOM DASCHLE","DEMOCRAT",FALSE,"total",162884,262111,FALSE,"20210114","DEMOCRAT"
1998,"SOUTH DAKOTA","SD",46,45,37,"US SENATE","statewide","gen",FALSE,"BYRON DALE","LIBERTARIAN",FALSE,"total",3796,262111,FALSE,"20210114","LIBERTARIAN"
1998,"SOUTH DAKOTA","SD",46,45,37,"US SENATE","statewide","gen",FALSE,"RON SCHMIDT","REPUBLICAN",FALSE,"total",95431,262111,FALSE,"20210114","REPUBLICAN"
1998,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"GARY R. VAN HORN","INDEPENDENT AMERICAN",FALSE,"total",15073,494909,FALSE,"20210114","OTHER"
1998,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"SCOTT LECKMAN","DEMOCRAT",FALSE,"total",163172,494909,FALSE,"20210114","DEMOCRAT"
1998,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"ROBERT F. BENNETT","REPUBLICAN",FALSE,"total",316652,494909,FALSE,"20210114","REPUBLICAN"
1998,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",12,494909,FALSE,"20210114","OTHER"
1998,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"HUGH DOUGLAS","LIBERTARIAN",FALSE,"total",4199,214036,FALSE,"20210114","LIBERTARIAN"
1998,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"JERRY LEVY","LIBERTY UNION",FALSE,"total",1238,214036,FALSE,"20210114","OTHER"
1998,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"BARRY M. NELSON","INDEPENDENT",FALSE,"total",2893,214036,FALSE,"20210114","OTHER"
1998,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"PATRICK J. LEAHY","DEMOCRAT",FALSE,"total",154567,214036,FALSE,"20210114","DEMOCRAT"
1998,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"BOB (DR. BOB) MELAMEDE","VERMONT GRASSROOTS",FALSE,"total",2459,214036,FALSE,"20210114","OTHER"
1998,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",629,214036,FALSE,"20210114","OTHER"
1998,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"FRED H. TUTTLE","REPUBLICAN",FALSE,"total",48051,214036,FALSE,"20210114","REPUBLICAN"
1998,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"PATTY MURRAY","DEMOCRAT",FALSE,"total",1103184,1888561,FALSE,"20210114","DEMOCRAT"
1998,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"LINDA SMITH","REPUBLICAN",FALSE,"total",785377,1888561,FALSE,"20210114","REPUBLICAN"
