date,region,state_po,candidate,party,voteshare,version
11/1/1996,Idaho,ID,Browne,libertarian,0.00676210212909616,20171015
11/1/1996,Idaho,ID,Phillips,u.s. taxpayers party,0.00453518428507802,20171015
11/1/1996,Idaho,ID,Hagelin,natural law,0.00325394388167033,20171015
11/1/1996,Illinois,IL,Clinton,democrat,0.543152778302873,20171015
11/1/1996,Illinois,IL,Dole,republican,0.368099529826917,20171015
11/1/1996,Illinois,IL,Perot,reform party,0.0803471547813687,20171015
11/1/1996,Illinois,IL,Browne,libertarian,0.00522986664860598,20171015
11/1/1996,Illinois,IL,Phillips,u.s. taxpayers party,0.00176416381627183,20171015
11/1/1996,Illinois,IL,Hagelin,natural law,0.00106833270283303,20171015
11/1/1996,Indiana,IN,Dole,republican,0.471423801565117,20171015
11/1/1996,Indiana,IN,Clinton,democrat,0.415571376457493,20171015
11/1/1996,Indiana,IN,Perot,reform party,0.105036875459802,20171015
11/1/1996,Indiana,IN,Browne,libertarian,0.00732030208421625,20171015
11/1/1996,Iowa,IA,Clinton,democrat,0.502609646901525,20171015
11/1/1996,Iowa,IA,Dole,republican,0.399201021007637,20171015
11/1/1996,Iowa,IA,Perot,reform party,0.0852128112148775,20171015
11/1/1996,Iowa,IA,Nader,green,0.00530761906691246,20171015
11/1/1996,Iowa,IA,Hagelin,natural law,0.00271377347405952,20171015
11/1/1996,Iowa,IA,Browne,libertarian,0.00187589895265685,20171015
11/1/1996,Iowa,IA,Phillips,u.s. taxpayers party,0.00180621112979357,20171015
11/1/1996,Iowa,IA,Harris,socialist workers,0.000268217085671454,20171015
11/1/1996,Kansas,KS,Dole,republican,0.542907009215303,20171015
11/1/1996,Kansas,KS,Clinton,democrat,0.360847994042632,20171015
11/1/1996,Kansas,KS,Perot,reform party,0.0862319650004654,20171015
11/1/1996,Kansas,KS,Browne,libertarian,0.00424183189053337,20171015
11/1/1996,Kentucky,KY,Clinton,democrat,0.458421784853259,20171015
11/1/1996,Kentucky,KY,Dole,republican,0.44882221460523,20171015
11/1/1996,Kentucky,KY,Perot,reform party,0.086696411340613,20171015
11/1/1996,Kentucky,KY,Browne,libertarian,0.00288685598412337,20171015
11/1/1996,Kentucky,KY,Phillips,u.s. taxpayers party,0.00158708670217209,20171015
11/1/1996,Kentucky,KY,Hagelin,natural law,0.00107510002102674,20171015
11/1/1996,Louisiana,LA,Clinton,democrat,0.520099957454179,20171015
11/1/1996,Louisiana,LA,Dole,republican,0.399440794323188,20171015
11/1/1996,Louisiana,LA,Perot,reform party,0.0691120143456212,20171015
11/1/1996,Louisiana,LA,Browne,libertarian,0.00420357194307717,20171015
11/1/1996,Louisiana,LA,Nader,"liberty, ecology, community",0.00264524016527286,20171015
11/1/1996,Louisiana,LA,Phillips,u.s. taxpayers party,0.00188681466334148,20171015
11/1/1996,Louisiana,LA,Hagelin,natural law,0.00167100252864556,20171015
11/1/1996,Louisiana,LA,Moorehead,workers world,0.000940604576674688,20171015
11/1/1996,Maine,ME,Clinton,democrat,0.516239558868917,20171015
11/1/1996,Maine,ME,Dole,republican,0.307606738439042,20171015
11/1/1996,Maine,ME,Perot,reform party,0.141888802882338,20171015
11/1/1996,Maine,ME,Nader,green,0.0252171573716325,20171015
11/1/1996,Maine,ME,Browne,libertarian,0.00494473483116767,20171015
11/1/1996,Maine,ME,Phillips,u.s. taxpayers party,0.00250372588080152,20171015
11/1/1996,Maine,ME,Hagelin,natural law,0.00136161756866266,20171015
11/1/1996,Maryland,MD,Clinton,democrat,0.542547743518617,20171015
11/1/1996,Maryland,MD,Dole,republican,0.382694974927985,20171015
11/1/1996,Maryland,MD,Perot,reform party,0.0650311364670077,20171015
11/1/1996,Maryland,MD,Browne,libertarian,0.00492175172808796,20171015
11/1/1996,Maryland,MD,Phillips,u.s. taxpayers party,0.00191030226799261,20171015
11/1/1996,Maryland,MD,Hagelin,natural law,0.00141335414713034,20171015
11/1/1996,Massachusetts,MA,Clinton,democrat,0.614720987115381,20171015
11/1/1996,Massachusetts,MA,Dole,republican,0.280879920233417,20171015
11/1/1996,Massachusetts,MA,Perot,reform party,0.0888752763099271,20171015
11/1/1996,Massachusetts,MA,Browne,libertarian,0.00798917565272903,20171015
11/1/1996,Massachusetts,MA,Hagelin,natural law,0.00202741369996546,20171015
11/1/1996,Massachusetts,MA,Moorehead,workers world,0.00128146001950354,20171015
11/1/1996,Michigan,MI,Clinton,democrat,0.516948205746972,20171015
11/1/1996,Michigan,MI,Dole,republican,0.384845943353381,20171015
11/1/1996,Michigan,MI,Perot,reform party,0.0874730178723793,20171015
11/1/1996,Michigan,MI,Browne,libertarian,0.00718917160581203,20171015
11/1/1996,Michigan,MI,Hagelin,natural law,0.00110526693209701,20171015
11/1/1996,Michigan,MI,Moorehead,workers world,0.000819207013846235,20171015
11/1/1996,Michigan,MI,White,socialist equality party,0.000403757595787203,20171015
11/1/1996,Minnesota,MN,Clinton,democrat,0.511007565820081,20171015
11/1/1996,Minnesota,MN,Dole,republican,0.349554297119442,20171015
11/1/1996,Minnesota,MN,Perot,reform party,0.117536574819885,20171015
11/1/1996,Minnesota,MN,Nader,green,0.0113596765689453,20171015
11/1/1996,Minnesota,MN,Browne,libertarian,0.00377241969411975,20171015
11/1/1996,Minnesota,MN,Peron,grassroots,0.00223398762686477,20171015
11/1/1996,Minnesota,MN,Phillips,u.s. taxpayers party,0.00155758835151964,20171015
11/1/1996,Minnesota,MN,Hagelin,natural law,0.000824632427393122,20171015
11/1/1996,Minnesota,MN,Birrenback,independent grassroots,0.000358952278959285,20171015
11/1/1996,Minnesota,MN,Harris,socialist workers,0.00031197377231023,20171015
11/1/1996,Minnesota,MN,White,socialist equality party,0.000158267396186622,20171015
11/1/1996,Mississippi,MS,Dole,republican,0.492067523104926,20171015
11/1/1996,Mississippi,MS,Clinton,democrat,0.440811002207288,20171015
11/1/1996,Mississippi,MS,Browne,libertarian,0.0031425608346749,20171015
11/1/1996,Mississippi,MS,Phillips,u.s. taxpayers party,0.00258878097950791,20171015
11/1/1996,Mississippi,MS,Hagelin,natural law,0.00161882717257906,20171015
11/1/1996,Missouri,MO,Clinton,democrat,0.475395782796162,20171015
11/1/1996,Missouri,MO,Dole,republican,0.412413898561906,20171015
11/1/1996,Missouri,MO,Perot,reform party,0.10064015680714,20171015
11/1/1996,Missouri,MO,Phillips,u.s. taxpayers party,0.00533857877311388,20171015
11/1/1996,Missouri,MO,Browne,libertarian,0.00487566407870013,20171015
11/1/1996,Missouri,MO,Hagelin,natural law,0.00105974565177601,20171015
11/1/1996,Montana,MT,Dole,republican,0.441315407423056,20171015
11/1/1996,Montana,MT,Clinton,democrat,0.412500644831644,20171015
11/1/1996,Montana,MT,Perot,reform party,0.135670121326609,20171015
11/1/1996,Montana,MT,Browne,libertarian,0.00620512278822746,20171015
11/1/1996,Montana,MT,Hagelin,natural law,0.00430870363046357,20171015
11/1/1996,Nebraska,NE,Dole,republican,0.536549973059351,20171015
11/1/1996,Nebraska,NE,Clinton,democrat,0.349506580161349,20171015
11/1/1996,Nebraska,NE,Perot,reform party,0.105220581179927,20171015
11/1/1996,Nebraska,NE,Browne,libertarian,0.00412155030520434,20171015
11/1/1996,Nebraska,NE,Phillips,u.s. taxpayers party,0.00284611353453939,20171015
11/1/1996,Nebraska,NE,Hagelin,natural law,0.00175520175963036,20171015
11/1/1996,Nevada,NV,Clinton,democrat,0.439334968844165,20171015
11/1/1996,Nevada,NV,Dole,republican,0.429147129204638,20171015
11/1/1996,Nevada,NV,Perot,reform party,0.0947404470156953,20171015
11/1/1996,Nevada,NV,Nader,green,0.0101878396395271,20171015
11/1/1996,Nevada,NV,Browne,libertarian,0.00960629276792618,20171015
11/1/1996,Nevada,NV,Phillips,independent american,0.00373051548745474,20171015
11/1/1996,Nevada,NV,Hagelin,natural law,0.00117386312971295,20171015
11/1/1996,New Hampshire,NH,Clinton,democrat,0.495705773494403,20171015
11/1/1996,New Hampshire,NH,Dole,republican,0.395664895277257,20171015
11/1/1996,New Hampshire,NH,Perot,reform party,0.097437157292533,20171015
11/1/1996,New Hampshire,NH,Browne,libertarian,0.00848575404200992,20171015
11/1/1996,New Hampshire,NH,Phillips,u.s. taxpayers party,0.00270641989379718,20171015
11/1/1996,New Jersey,NJ,Clinton,democrat,0.537202928611835,20171015
11/1/1996,New Jersey,NJ,Dole,republican,0.358631082038844,20171015
11/1/1996,New Mexico,NM,Clinton,democrat,0.491832022356737,20171015
11/1/1996,New Mexico,NM,Dole,republican,0.418561198689383,20171015
11/1/1996,New Mexico,NM,Perot,reform party,0.0580084664990631,20171015
11/1/1996,New Mexico,NM,Nader,green,0.023770217632905,20171015
11/1/1996,New Mexico,NM,Browne,libertarian,0.00538777213104731,20171015
11/1/1996,New Mexico,NM,Phillips,u.s. taxpayers party,0.00128220344774257,20171015
11/1/1996,New Mexico,NM,Hagelin,natural law,0.00115811924312232,20171015
11/1/1996,New York,NY,Clinton,democrat,0.566789390304186,20171015
11/1/1996,New York,NY,Dole,republican,0.270022079073117,20171015
11/1/1996,New York,NY,Perot,independence,0.0781872827831218,20171015
11/1/1996,New York,NY,Dole,conservative,0.0284808706270677,20171015
11/1/1996,New York,NY,Clinton,liberal party,0.0165468031468231,20171015
11/1/1996,New York,NY,Nader,green,0.0117960053292922,20171015
11/1/1996,New York,NY,Phillips,right-to-life,0.00366198596114474,20171015
11/1/1996,New York,NY,Browne,libertarian,0.00189777219869333,20171015
11/1/1996,New York,NY,Dole,freedom,0.00176933867919093,20171015
11/1/1996,New York,NY,Hagelin,natural law,0.000778210841870073,20171015
11/1/1996,New York,NY,Moorehead,workers world,0.000539358661707197,20171015
11/1/1996,New York,NY,Harris,socialist workers,0.000428940001046725,20171015
11/1/1996,North Carolina,NC,Dole,republican,0.487294136632898,20171015
11/1/1996,North Carolina,NC,Clinton,democrat,0.440355321374016,20171015
11/1/1996,North Carolina,NC,Perot,reform party,0.0668012291880895,20171015
11/1/1996,North Carolina,NC,Browne,libertarian,0.0034740343754509,20171015
11/1/1996,North Carolina,NC,Hagelin,natural law,0.00110143584146161,20171015
11/1/1996,North Dakota,ND,Dole,republican,0.469387525289872,20171015
11/1/1996,North Dakota,ND,Clinton,democrat,0.401278475738614,20171015
11/1/1996,North Dakota,ND,Perot,reform party,0.122048263772892,20171015
11/1/1996,North Dakota,ND,Browne,libertarian,0.00317929815210333,20171015
11/1/1996,North Dakota,ND,Phillips,independent nomination,0.00279643107829632,20171015
11/1/1996,North Dakota,ND,Hagelin,natural law,0.00131000596822203,20171015
11/1/1996,Ohio,OH,Clinton,democrat,0.473757474472007,20171015
11/1/1996,Ohio,OH,Dole,republican,0.410168722270519,20171015
11/1/1996,Ohio,OH,Perot,reform party,0.106563906322156,20171015
11/1/1996,Ohio,OH,Browne,libertarian,0.0028340913110655,20171015
11/1/1996,Ohio,OH,Moorehead,workers world,0.00238464161127938,20171015
11/1/1996,Ohio,OH,Hagelin,natural law,0.00201127637980837,20171015
11/1/1996,Ohio,OH,Phillips,u.s. taxpayers party,0.00162335585874665,20171015
11/1/1996,Ohio,OH,Nader,green,0.000653223754056184,20171015
11/1/1996,Oklahoma,OK,Dole,republican,0.48256296236139,20171015
11/1/1996,Oklahoma,OK,Clinton,democrat,0.404491374502471,20171015
11/1/1996,Oklahoma,OK,Perot,reform party,0.108383683609939,20171015
11/1/1996,Oklahoma,OK,Browne,libertarian,0.00456197952620051,20171015
11/1/1996,Oregon,OR,Clinton,democrat,0.471519713157589,20171015
11/1/1996,Oregon,OR,Dole,republican,0.390599233538497,20171015
11/1/1996,Oregon,OR,Perot,reform party,0.0879841191499245,20171015
11/1/1996,Oregon,OR,Nader,green,0.0358661885959819,20171015
11/1/1996,Oregon,OR,Browne,libertarian,0.00646193821855766,20171015
11/1/1996,Oregon,OR,Phillips,u.s. taxpayers party,0.00245253164556962,20171015
11/1/1996,Oregon,OR,Hagelin,natural law,0.00203083265590524,20171015
11/1/1996,Oregon,OR,Hollis,socialist,0.00139501800023226,20171015
11/1/1996,Pennsylvania,PA,Clinton,democrat,0.492261247677619,20171015
11/1/1996,Pennsylvania,PA,Dole,republican,0.400143558304288,20171015
11/1/1996,Pennsylvania,PA,Perot,reform party,0.0957464132084304,20171015
11/1/1996,Pennsylvania,PA,Browne,libertarian,0.00622041553708734,20171015
11/1/1996,Pennsylvania,PA,Phillips,constitution party,0.00434362730646899,20171015
11/1/1996,Pennsylvania,PA,Hagelin,natural law,0.00128473796610629,20171015
11/1/1996,Rhode Island,RI,Clinton,democrat,0.597185884837039,20171015
11/1/1996,Rhode Island,RI,Dole,republican,0.268248058281037,20171015
11/1/1996,Rhode Island,RI,Perot,reform party,0.112039298188071,20171015
11/1/1996,Rhode Island,RI,Nader,green,0.0154773771483189,20171015
11/1/1996,Rhode Island,RI,Browne,libertarian,0.00284178994329233,20171015
11/1/1996,Rhode Island,RI,Phillips,u.s. taxpayers party,0.00261629173318437,20171015
11/1/1996,Rhode Island,RI,Hagelin,natural law,0.0011146786522382,20171015
11/1/1996,Rhode Island,RI,Moorehead,workers world,0.000476621216819091,20171015
11/1/1996,South Carolina,SC,Dole,republican,0.498476762807973,20171015
11/1/1996,South Carolina,SC,Clinton,democrat,0.440062529234504,20171015
11/1/1996,South Carolina,SC,Perot,patriot party,0.0320931817747104,20171015
11/1/1996,South Carolina,SC,Perot,reform party,0.0238779601836927,20171015
11/1/1996,South Carolina,SC,Browne,libertarian,0.00371332536937632,20171015
11/1/1996,South Carolina,SC,Phillips,u.s. taxpayers party,0.00177624062974381,20171015
11/1/1996,South Dakota,SD,Dole,republican,0.464888551259009,20171015
11/1/1996,South Dakota,SD,Clinton,democrat,0.430271195024488,20171015
11/1/1996,South Dakota,SD,Browne,libertarian,0.00454565105951962,20171015
11/1/1996,Tennessee,TN,Clinton,democrat,0.479987117926409,20171015
11/1/1996,Tennessee,TN,Dole,republican,0.45590397575636,20171015
11/1/1996,Texas,TX,Dole,republican,0.487587416450509,20171015
11/1/1996,Texas,TX,Clinton,democrat,0.438317719370651,20171015
11/1/1996,Texas,TX,Perot,independent,0.0674556333224274,20171015
11/1/1996,Texas,TX,Browne,libertarian,0.00360963738968473,20171015
11/1/1996,Texas,TX,Phillips,u.s. taxpayers party,0.00133151710978102,20171015
11/1/1996,Texas,TX,Hagelin,natural law,0.000788004370911626,20171015
11/1/1996,Utah,UT,Dole,republican,0.54371278895601,20171015
11/1/1996,Utah,UT,Clinton,democrat,0.332967764325172,20171015
11/1/1996,Utah,UT,Perot,reform party,0.0998469117180892,20171015
11/1/1996,Utah,UT,Nader,green,0.00693329166848199,20171015
11/1/1996,Utah,UT,Browne,libertarian,0.00620315521108606,20171015
11/1/1996,Utah,UT,Phillips,u.s. taxpayers party,0.00390758215161899,20171015
11/1/1996,Utah,UT,Templin,independent american,0.00193801652271761,20171015
11/1/1996,Utah,UT,Crane,independent,0.00165407456706363,20171015
11/1/1996,Utah,UT,Hagelin,natural law,0.00163003715282838,20171015
11/1/1996,Utah,UT,Moorehead,workers world,0.000447696840131665,20171015
11/1/1996,Utah,UT,Harris,socialist workers,0.00035304952158034,20171015
11/1/1996,Utah,UT,Dodge,prohibition,0.000166759561257097,20171015
11/1/1996,Vermont,VT,Clinton,democrat,0.533544335632949,20171015
11/1/1996,Vermont,VT,Dole,republican,0.310900796675553,20171015
11/1/1996,Vermont,VT,Perot,reform party,0.120039156661469,20171015
11/1/1996,Vermont,VT,Nader,green,0.0216096792790841,20171015
11/1/1996,Vermont,VT,Browne,libertarian,0.00457730538713634,20171015
11/1/1996,Vermont,VT,Hagelin,natural law,0.00192687919086551,20171015
11/1/1996,Vermont,VT,Peron,grassroots,0.00185723295505109,20171015
11/1/1996,Vermont,VT,Phillips,u.s. taxpayers party,0.00147804789339483,20171015
11/1/1996,Vermont,VT,Hollis,liberty union party,0.00112981671432275,20171015
11/1/1996,Vermont,VT,Harris,socialist workers,0.000769977829281599,20171015
11/1/1996,Virginia,VA,Dole,republican,0.471046187230049,20171015
11/1/1996,Virginia,VA,Clinton,democrat,0.451477711634574,20171015
11/1/1996,Virginia,VA,Perot,reform party,0.066150054497108,20171015
11/1/1996,Virginia,VA,Phillips,u.s. taxpayers party,0.00566364401512512,20171015
11/1/1996,Virginia,VA,Browne,libertarian,0.00379617667821713,20171015
11/1/1996,Virginia,VA,Hagelin,natural law,0.00186622594492689,20171015
11/1/1996,Washington,WA,Clinton,democrat,0.498404720483336,20171015
11/1/1996,Washington,WA,Dole,republican,0.373013665140824,20171015
11/1/1996,Washington,WA,Perot,reform party,0.08918258063915,20171015
11/1/1996,Washington,WA,Browne,libertarian,0.00555585874222493,20171015
11/1/1996,Washington,WA,Hagelin,natural law,0.00269584712647809,20171015
11/1/1996,Washington,WA,Phillips,u.s. taxpayers party,0.00203120278884409,20171015
11/1/1996,Washington,WA,Moorehead,workers world,0.000971232613538601,20171015
11/1/1996,Washington,WA,Harris,socialist workers,0.000327441602919821,20171015
11/1/1996,West Virginia,WV,Clinton,democrat,0.515055958042859,20171015
11/1/1996,West Virginia,WV,Dole,republican,0.36757434493031,20171015
11/1/1996,West Virginia,WV,Perot,reform party,0.112558703702831,20171015
11/1/1996,West Virginia,WV,Browne,libertarian,0.00481099332400045,20171015
11/1/1996,Wisconsin,WI,Clinton,democrat,0.488109521626068,20171015
11/1/1996,Wisconsin,WI,Dole,republican,0.384774122574356,20171015
11/1/1996,Wisconsin,WI,Perot,reform party,0.103516168382306,20171015
11/1/1996,Wisconsin,WI,Phillips,u.s. taxpayers party,0.0040119863270996,20171015
11/1/1996,Wisconsin,WI,Browne,libertarian,0.00361037788986185,20171015
11/1/1996,Wyoming,WY,Dole,republican,0.498121198084804,20171015
11/1/1996,Wyoming,WY,Clinton,democrat,0.368358612475245,20171015
11/1/1996,Wyoming,WY,Perot,independent,0.122549876873485,20171015
11/1/1996,Wyoming,WY,Browne,libertarian,0.00821946296987772,20171015
11/1/1996,Wyoming,WY,Hagelin,natural law,0.00275084959658932,20171015
11/1/2000,Alabama,AL,Bush,republican,0.564837553532677,20171015
11/1/2000,Alabama,AL,Gore,democrat,0.415665029478981,20171015
11/1/2000,Alabama,AL,Browne,libertarian,0.00353663747575426,20171015
11/1/2000,Alaska,AK,Bush,republican,0.586209553158706,20171015
11/1/2000,Alaska,AK,Gore,democrat,0.276663398235047,20171015
11/1/2000,Alaska,AK,Nader,green,0.10066886118504,20171015
11/1/2000,Alaska,AK,Buchanan,reform party,0.0181818181818182,20171015
11/1/2000,Alaska,AK,Browne,libertarian,0.00923098473175515,20171015
11/1/2000,Alaska,AK,Hagelin,natural law,0.00321823784843816,20171015
11/1/2000,Alaska,AK,Phillips,constitution party,0.00208712704860625,20171015
11/1/2000,Arizona,AZ,Bush,republican,0.51021138160437,20171015
11/1/2000,Arizona,AZ,Gore,democrat,0.447345850173889,20171015
11/1/2000,Arizona,AZ,Nader,green,0.0297940752576997,20171015
11/1/2000,Arizona,AZ,Buchanan,reform party,0.00807628640954141,20171015
11/1/2000,Arizona,AZ,L. Neil,libertarian,0.0037695428768368,20171015
11/1/2000,Arizona,AZ,Hagelin,natural law,0.000731062860962288,20171015
11/1/2000,Arkansas,AR,Bush,republican,0.513071976966329,20171015
11/1/2000,Arkansas,AR,Gore,democrat,0.45864256260435,20171015
11/1/2000,Arkansas,AR,Nader,green,0.0145598574932658,20171015
11/1/2000,Arkansas,AR,Buchanan,reform party,0.00798237325351683,20171015
11/1/2000,Arkansas,AR,Browne,libertarian,0.00301698559636183,20171015
11/1/2000,Arkansas,AR,Phillips,constitution party,0.00153507177952247,20171015
11/1/2000,Arkansas,AR,Hagelin,natural law,0.00119117230665418,20171015
11/1/2000,California,CA,Gore,democrat,0.534497368277545,20171015
11/1/2000,California,CA,Bush,republican,0.416514968052555,20171015
11/1/2000,California,CA,Nader,green,0.0381829105013742,20171015
11/1/2000,California,CA,Browne,libertarian,0.00415107959986949,20171015
11/1/2000,California,CA,Buchanan,reform party,0.00410247403249843,20171015
11/1/2000,California,CA,Phillips,american independent party,0.00155410146179648,20171015
11/1/2000,California,CA,Hagelin,natural law,0.000997098074362323,20171015
11/1/2000,Colorado,CO,Bush,republican,0.507502147736722,20171015
11/1/2000,Colorado,CO,Gore,democrat,0.423935090113061,20171015
11/1/2000,Colorado,CO,Nader,green,0.0525069945008752,20171015
11/1/2000,Colorado,CO,Browne,libertarian,0.00734996853048867,20171015
11/1/2000,Colorado,CO,Hagelin,freedom,0.00600964299332479,20171015
11/1/2000,Colorado,CO,Hagelin,natural law,0.00128634498853775,20171015
11/1/2000,Colorado,CO,Phillips,constitution party,0.000757450464232718,20171015
11/1/2000,Colorado,CO,McReynolds,socialist,0.000408873942785213,20171015
11/1/2000,Colorado,CO,Harris,socialist workers,0.000124040409608997,20171015
11/1/2000,Colorado,CO,Dodge,prohibition,0.000119446320364219,20171015
11/1/2000,Connecticut,CT,Gore,democrat,0.559096281324403,20171015
11/1/2000,Connecticut,CT,Bush,republican,0.384436032270773,20171015
11/1/2000,Connecticut,CT,Nader,green,0.044159572463644,20171015
11/1/2000,Connecticut,CT,Phillips,concerned citizens,0.0066425720696802,20171015
11/1/2000,Connecticut,CT,Buchanan,reform party,0.00324146554529727,20171015
11/1/2000,Connecticut,CT,Browne,libertarian,0.00238707798770148,20171015
11/1/2000,Delaware,DE,Gore,democrat,0.549777271630909,20171015
11/1/2000,Delaware,DE,Bush,republican,0.419162883286671,20171015
11/1/2000,Delaware,DE,Nader,green,0.0253626396441231,20171015
11/1/2000,Delaware,DE,Buchanan,reform party,0.00237230901691148,20171015
11/1/2000,Delaware,DE,Browne,libertarian,0.00236314952263769,20171015
11/1/2000,Delaware,DE,Phillips,constitution party,0.000635058269649405,20171015
11/1/2000,Delaware,DE,Hagelin,natural law,0.000326688629098492,20171015
11/1/2000,District of Columbia,DC,Gore,democrat,0.851550813793377,20171015
11/1/2000,District of Columbia,DC,Bush,republican,0.0895172714394682,20171015
11/1/2000,District of Columbia,DC,Nader,green,0.0523839242374711,20171015
11/1/2000,District of Columbia,DC,Browne,libertarian,0.00331362001842551,20171015
11/1/2000,District of Columbia,DC,Harris,socialist workers,0.000564652738565782,20171015
11/1/2000,Florida,FL,Bush,republican,0.488468265720404,20171015
11/1/2000,Florida,FL,Gore,democrat,0.488378212040361,20171015
11/1/2000,Florida,FL,Nader,green,0.016348516126652,20171015
11/1/2000,Florida,FL,Buchanan,reform party,0.00293202707982915,20171015
11/1/2000,Florida,FL,Browne,libertarian,0.00275275820838455,20171015
11/1/2000,Florida,FL,Hagelin,natural law,0.000382518518021636,20171015
11/1/2000,Florida,FL,Moorehead,workers world,0.000302526701670772,20171015
11/1/2000,Florida,FL,Phillips,constitution party,0.000229913585360659,20171015
11/1/2000,Florida,FL,McReynolds,socialist,0.000104307986939701,20171015
11/1/2000,Florida,FL,Harris,socialist workers,0.0000942461232477684,20171015
11/1/2000,Georgia,GA,Bush,republican,0.549595696513792,20171015
11/1/2000,Georgia,GA,Gore,democrat,0.432109996562414,20171015
11/1/2000,Georgia,GA,Browne,libertarian,0.0140646823639444,20171015
11/1/2000,Georgia,GA,Buchanan,independent,0.00422962455984961,20171015
11/1/2000,Hawaii,HI,Gore,democrat,0.557916679123035,20171015
11/1/2000,Hawaii,HI,Bush,republican,0.374628686971907,20171015
11/1/2000,Hawaii,HI,Nader,green,0.0587659769915016,20171015
11/1/2000,Hawaii,HI,Browne,libertarian,0.00401412144551856,20171015
11/1/2000,Hawaii,HI,Buchanan,reform party,0.0029107136548073,20171015
11/1/2000,Hawaii,HI,Phillips,constitution party,0.000932189340428481,20171015
11/1/2000,Hawaii,HI,Hagelin,natural law,0.000831632472802085,20171015
11/1/2000,Idaho,ID,Bush,republican,0.671704394804781,20171015
11/1/2000,Idaho,ID,Gore,democrat,0.276381288438344,20171015
11/1/2000,Idaho,ID,Nader,green,0.0245048493366426,20171015
11/1/2000,Idaho,ID,Buchanan,reform party,0.0151809654814948,20171015
11/1/2000,Idaho,ID,Browne,libertarian,0.00695354006558815,20171015
11/1/2000,Idaho,ID,Phillips,constitution party,0.00292854081317345,20171015
11/1/2000,Idaho,ID,Hagelin,natural law,0.00234642105997628,20171015
11/1/2000,Illinois,IL,Gore,democrat,0.545965212095549,20171015
11/1/2000,Illinois,IL,Bush,republican,0.425848799732102,20171015
11/1/2000,Illinois,IL,Nader,green,0.0218803536317604,20171015
11/1/2000,Illinois,IL,Browne,libertarian,0.0024510196731074,20171015
11/1/2000,Illinois,IL,Buchanan,reform party,0.000448534702288518,20171015
11/1/2000,Indiana,IN,Bush,republican,0.566468816015263,20171015
11/1/2000,Indiana,IN,Gore,democrat,0.41012102930839,20171015
11/1/2000,Indiana,IN,Buchanan,independent,0.00771108287993191,20171015
11/1/2000,Indiana,IN,Browne,libertarian,0.00706133127692331,20171015
11/1/2000,Iowa,IA,Gore,democrat,0.471919155786085,20171015
11/1/2000,Iowa,IA,Bush,republican,0.468856382231775,20171015
11/1/2000,Iowa,IA,Nader,green,0.0217099204595343,20171015
11/1/2000,Iowa,IA,Buchanan,reform party,0.00423570348449619,20171015
11/1/2000,Iowa,IA,Browne,libertarian,0.0023717278802562,20171015
11/1/2000,Iowa,IA,Hagelin,nominated by petition,0.00168585581017899,20171015
11/1/2000,Iowa,IA,Phillips,constitution party,0.000453059891117809,20171015
11/1/2000,Iowa,IA,Harris,socialist workers,0.000140426393658048,20171015
11/1/2000,Iowa,IA,McReynolds,socialist,0.0000790822322179536,20171015
11/1/2000,Kansas,KS,Bush,republican,0.580416632469577,20171015
11/1/2000,Kansas,KS,Gore,democrat,0.372383922642453,20171015
11/1/2000,Kansas,KS,Buchanan,reform party,0.00687361501786953,20171015
11/1/2000,Kansas,KS,Browne,libertarian,0.00422023174435002,20171015
11/1/2000,Kansas,KS,Phillips,constitution party,0.00116954046572705,20171015
11/1/2000,Kentucky,KY,Bush,republican,0.565064833631888,20171015
11/1/2000,Kentucky,KY,Gore,democrat,0.413781825859106,20171015
11/1/2000,Kentucky,KY,Nader,green,0.01497177007278,20171015
11/1/2000,Kentucky,KY,Buchanan,reform party,0.0026889345679636,20171015
11/1/2000,Kentucky,KY,Browne,libertarian,0.00186839504541787,20171015
11/1/2000,Kentucky,KY,Hagelin,natural law,0.00097985500995398,20171015
11/1/2000,Louisiana,LA,Bush,republican,0.525510631742536,20171015
11/1/2000,Louisiana,LA,Gore,democrat,0.448753324543399,20171015
11/1/2000,Louisiana,LA,Nader,green,0.0115951238519848,20171015
11/1/2000,Louisiana,LA,Buchanan,reform party,0.00813068910365326,20171015
11/1/2000,Louisiana,LA,Phillips,constitution party,0.00310536140675194,20171015
11/1/2000,Louisiana,LA,Browne,libertarian,0.00167133348738373,20171015
11/1/2000,Louisiana,LA,Harris,socialist workers,0.000624696996470434,20171015
11/1/2000,Louisiana,LA,Hagelin,natural law,0.000608838867820232,20171015
11/1/2000,Maine,ME,Gore,democrat,0.49086016473949,20171015
11/1/2000,Maine,ME,Bush,republican,0.439718509949879,20171015
11/1/2000,Maine,ME,Nader,green,0.0569592385592889,20171015
11/1/2000,Maine,ME,Buchanan,reform party,0.00681633035038976,20171015
11/1/2000,Maine,ME,Browne,libertarian,0.00471604760231783,20171015
11/1/2000,Maine,ME,Phillips,constitution party,0.000888286129389077,20171015
11/1/2000,Maryland,MD,Gore,democrat,0.564883083845049,20171015
11/1/2000,Maryland,MD,Bush,republican,0.401847806550623,20171015
11/1/2000,Maryland,MD,Nader,green,0.0265493192811419,20171015
11/1/2000,Maryland,MD,Browne,libertarian,0.00262194772695402,20171015
11/1/2000,Maryland,MD,Buchanan,reform party,0.00209755818156321,20171015
11/1/2000,Maryland,MD,Phillips,constitution party,0.000453285878219169,20171015
